claim_start_date,claim_id,tenure,exposure_id,claim_status,condition_category,claim_paid,total_claim_amount,nb_postcode,nb_suburb,nb_state,median_income,UW_Date,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,exposure_id_1,row_num,earned_units,SA1,SA2,SA3,SA4,mm_category
2024-07-02T00:00:00Z,claim_96b92ed4-0ba3-4a71-9692-87c82e0fcad4,7,exposure_25410ff1-415d-4dac-bf76-871858aeb933,covered_paid,Other,281.27272727272725,351.59090909090907,3630,Shepparton,VIC,45645,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-01T17:00:00Z,3,80,100,House,2001-06-17,80100,0-6 months,22,1,2,purebred,collie related,border collie,border collie,FALSE,0,2023-12-02T16:26:48Z,Afternoon (12:00 - 17:59),exposure_25410ff1-415d-4dac-bf76-871858aeb933,1,1,Shepparton,Shepparton - South East,Shepparton,Shepparton,3
2024-07-02T00:00:00Z,claim_98b17428-1004-4afd-8136-70f23126fe8e,6,exposure_d549b87a-4487-4da0-9266-cab546f317cd,covered_paid,Allergies & skin,149.36363636363637,149.36363636363637,2780,Katoomba,NSW,42797,2024-07-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-01-16T17:00:00Z,67,100,100,House,1971-07-02,100100,5 years,52,2,2,cross,cross,cross,"staffordshire bull terrier cross, australian kelpie",FALSE,0,2023-12-21T12:35:10Z,Afternoon (12:00 - 17:59),exposure_d549b87a-4487-4da0-9266-cab546f317cd,1,1,Katoomba,Katoomba - Leura,Blue Mountains,Sydney - Outer West and Blue Mountains,1
2024-07-02T00:00:00Z,claim_9d60e5dc-d022-4049-b3db-593061de637d,4,exposure_6578cb4a-7b02-45b2-ba87-4da5f0647de1,covered_with_exclusions_paid,Other,39.5,317.5,2570,Cobbitty,NSW,55064,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-26T17:00:00Z,2,80,100,House,1952-02-02,80100,0-6 months,72,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2024-03-27T11:01:58Z,Morning (05:00 - 11:59),exposure_6578cb4a-7b02-45b2-ba87-4da5f0647de1,1,1,Oran Park,Oran Park,Bringelly - Green Valley,Sydney - South West,1
2024-07-02T00:00:00Z,claim_a3a100a2-236f-44a3-ab1c-15c465172ef1,2,exposure_3a638941-0565-4120-aaca-f6c1b1fd18b0,covered_paid,Injuries,442.5454545454545,734.9999999999999,6024,Greenwood,WA,54904,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-05-03T17:00:00Z,29,80,200,House,1940-07-25,80200,2 years,83,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,FALSE,0,2024-05-04T15:22:03Z,Afternoon (12:00 - 17:59),exposure_3a638941-0565-4120-aaca-f6c1b1fd18b0,1,1,Greenwood (WA),Greenwood - Warwick,Joondalup,Perth - North West,1
2024-07-02T00:00:00Z,claim_cbf2c2d5-353d-4596-a6d1-53bc7d150770,3,exposure_a796d6fd-444e-4bde-b0a3-9400ad4a63f5,covered_paid,Illness,2399.190909090909,2847.590909090909,2530,Dapto,NSW,51830,2024-07-01T00:00:00Z,female,TRUE,7-12 months,FALSE,2024-04-24T17:00:00Z,58,90,200,House,1998-10-05,90200,4 years,25,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,TRUE,0,2024-04-25T09:14:14Z,Morning (05:00 - 11:59),exposure_a796d6fd-444e-4bde-b0a3-9400ad4a63f5,1,1,Wongawilli,Horsley - Kembla Grange,Kiama - Shellharbour,Illawarra,1
2024-07-02T00:00:00Z,claim_da54b0e2-b883-4b3e-9caa-54c59d2a5d9e,8,exposure_b6ea882b-d762-4e14-8be3-d16c13ed28e8,covered_paid,Allergies & skin,512.2454545454545,640.3090909090909,4031,Kedron,QLD,65155,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-14T17:00:00Z,8,80,0,House,1979-10-21,800,7-12 months,44,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,2023-11-15T12:57:48Z,Afternoon (12:00 - 17:59),exposure_b6ea882b-d762-4e14-8be3-d16c13ed28e8,1,1,Wooloowin,Wooloowin - Lutwyche,Brisbane Inner - North,Brisbane Inner City,1
2024-07-02T00:00:00Z,claim_dcf8d633-6859-4a25-8805-d72d6514a000,7,exposure_a68d1906-c14b-49aa-87cb-09b8cc68f75c,covered_paid,Other,85.09090909090908,106.37272727272727,3033,Keilor East,VIC,46314,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-14T17:00:00Z,2,100,100,House,1994-07-26,100100,0-6 months,29,1,3,purebred,spitz related,chow chow,chow chow,FALSE,0,2023-12-15T00:17:41Z,Late Night (00:00 - 04:59),exposure_a68d1906-c14b-49aa-87cb-09b8cc68f75c,1,1,Keilor East,Keilor East,Brimbank,Melbourne - West,1
2024-07-02T00:00:00Z,claim_f01f77af-f676-4694-a4a7-6d122fc2b628,3,exposure_e9a85641-5754-45c0-8e4d-b4c2956a6f8d,covered_paid,Eyes & ears,162.6181818181818,203.27272727272725,2582,Yass,NSW,51269,2024-07-01T00:00:00Z,female,TRUE,0-3 months,TRUE,2024-04-16T17:00:00Z,18,80,0,House,1977-02-17,800,1 years,47,2,2.5,cross,cross,cross,"dachshund cross, american staffordshire terrier",TRUE,0,2024-04-17T18:15:04Z,Evening (18:00 - 23:59),exposure_e9a85641-5754-45c0-8e4d-b4c2956a6f8d,1,1,Yass River,Yass Surrounds,Tumut - Tumbarumba,Riverina,4
2024-07-03T00:00:00Z,claim_0045ff2b-0347-4a0f-9b89-1d767d194c56,5,exposure_815cb246-ae6d-455e-8894-4b7d45568bf6,covered_paid,Gastrointestinal Issues,51.590909090909086,142.5,2560,Campbelltown,NSW,53459,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-02-23T17:00:00Z,10,100,100,Apartment,1983-05-16,100100,7-12 months,40,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2024-02-24T21:15:44Z,Evening (18:00 - 23:59),exposure_815cb246-ae6d-455e-8894-4b7d45568bf6,1,1,Appin (NSW),Douglas Park - Appin,Wollondilly,Sydney - Outer South West,1
2024-07-03T00:00:00Z,claim_016d2359-0a51-472e-87c0-2cb96dea8d4d,4,exposure_b6404e07-56c7-4d58-980c-3d5caa86567b,covered_paid,Ortho,51.70909090909091,155.54545454545453,4077,Doolandella,QLD,49156,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-07T17:00:00Z,14,80,100,House,1977-08-03,80100,1 years,46,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-03-08T09:48:20Z,Morning (05:00 - 11:59),exposure_b6404e07-56c7-4d58-980c-3d5caa86567b,1,1,Inala,Forest Lake - Ellen Grove,Forest Lake - Oxley,Ipswich,1
2024-07-03T00:00:00Z,claim_0456ca7f-e51e-4b88-8728-64eb5df6c860,6,exposure_93155d91-f0ee-46cd-8c39-188c62c63dcf,covered_paid,Eyes & ears,167.07272727272726,276.5454545454545,5173,Port Willunga,SA,47202,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-07T17:00:00Z,4,90,100,House,1997-01-31,90100,0-6 months,27,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-01-08T08:17:38Z,Morning (05:00 - 11:59),exposure_93155d91-f0ee-46cd-8c39-188c62c63dcf,1,1,Aldinga Beach,Aldinga,Onkaparinga,Adelaide - South,1
2024-07-03T00:00:00Z,claim_0bf82810-1e13-4be4-9084-7e80196b54e2,2,exposure_fbacbd37-6a4b-436d-9ff6-468b1359fc84,covered_with_exclusions_paid,Gastrointestinal Issues,2317.9272727272723,3261.0454545454545,6707,Exmouth,WA,46764,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-05-01T17:00:00Z,4,80,100,House,1996-04-26,80100,0-6 months,28,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-02T14:20:47Z,Afternoon (12:00 - 17:59),exposure_fbacbd37-6a4b-436d-9ff6-468b1359fc84,1,1,Exmouth,Exmouth,Gascoyne,Western Australia - Outback,7
2024-07-03T00:00:00Z,claim_1660895f-dae9-4b61-980c-c19d1ad231f0,5,exposure_24d564cd-2b03-4f12-b944-874f85e1b63e,covered_paid,Eyes & ears,59.54545454545454,59.54545454545454,3143,Armadale,VIC,56278,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-15T17:00:00Z,3,100,100,Apartment,1992-01-21,100100,0-6 months,32,1,2,cross,unknown,bordoodle,bordoodle,FALSE,0,2024-02-16T06:55:21Z,Morning (05:00 - 11:59),exposure_24d564cd-2b03-4f12-b944-874f85e1b63e,1,1,Prahran,Prahran - Windsor,Stonnington - West,Melbourne - Inner,1
2024-07-03T00:00:00Z,claim_3298dc81-1d65-43db-a59d-3fa29d002f4a,2,exposure_6f5e3846-7ec2-4800-b476-2118d657e2b6,covered_paid,Other,8180.663636363635,21395.227272727272,2113,East Ryde,NSW,60755,2024-07-01T00:00:00Z,male,TRUE,4-6 months,FALSE,2024-05-12T17:00:00Z,53,90,200,House,1970-10-01,90200,4 years,53,2,1.5,cross,cross,cross,"dachshund cross, cavalier king charles spaniel",TRUE,0,2024-05-10T13:10:59Z,Afternoon (12:00 - 17:59),exposure_6f5e3846-7ec2-4800-b476-2118d657e2b6,1,1,Ryde,Ryde - North,Ryde - Hunters Hill,Sydney - Ryde,1
2024-07-03T00:00:00Z,claim_360fc338-e5c3-4362-a2ad-5f3168a3507f,7,exposure_19fb7ccd-4943-41b4-ac29-e1686d81ea23,covered_paid,Eyes & ears,82.02727272727273,102.53636363636365,3182,Saint Kilda West,VIC,65818,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-29T17:00:00Z,2,90,0,Apartment,1994-06-25,900,0-6 months,29,1,2,unnamed cross,unknown,english cocker spaniel cross,english cocker spaniel cross,FALSE,0,2023-12-30T10:32:29Z,Morning (05:00 - 11:59),exposure_19fb7ccd-4943-41b4-ac29-e1686d81ea23,1,1,St Kilda West,St Kilda - West,Port Phillip,Melbourne - Inner,1
2024-07-03T00:00:00Z,claim_43f05651-4011-47cd-81ff-402fe1a3f376,7,exposure_570a84f1-31d5-40c4-9869-b47feb0a4e04,covered_paid,Eyes & ears,56.07272727272727,160.99999999999997,5169,Seaford Rise,SA,50011,2024-07-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2023-12-06T17:00:00Z,10,80,100,House,1999-05-18,80100,7-12 months,24,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2023-12-07T08:27:41Z,Morning (05:00 - 11:59),exposure_570a84f1-31d5-40c4-9869-b47feb0a4e04,1,1,Seaford Rise,Seaford Rise - Moana,Onkaparinga,Adelaide - South,1
2024-07-03T00:00:00Z,claim_55864fe0-449e-4afb-ab08-8b794da20aca,6,exposure_ff948eb3-0d7b-4abd-8363-b8da53857857,covered_paid,Other,279.6454545454545,349.5636363636363,4556,Buderim,QLD,47498,2024-07-01T00:00:00Z,female,TRUE,4-6 months,FALSE,2024-01-27T17:00:00Z,14,80,0,House,1996-04-19,800,1 years,27,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,FALSE,0,2024-01-28T12:42:34Z,Afternoon (12:00 - 17:59),exposure_ff948eb3-0d7b-4abd-8363-b8da53857857,1,1,Forest Glen (Qld),Diddillibah - Rosemount,Nambour - Pomona,Sunshine Coast,1
2024-07-03T00:00:00Z,claim_5748ebb0-cb73-4987-944c-44194fc4e9f1,6,exposure_ce8e8ea1-f44f-4a42-81ef-866a198e6fbb,covered_with_exclusions_paid,Gastrointestinal Issues,67.9090909090909,195.45454545454544,2050,Camperdown,NSW,59807,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-18T17:00:00Z,2,90,100,Apartment,1995-05-03,90100,0-6 months,28,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2024-01-19T10:38:50Z,Morning (05:00 - 11:59),exposure_ce8e8ea1-f44f-4a42-81ef-866a198e6fbb,1,1,Camperdown (NSW),Camperdown - Darlington,Sydney Inner City,Sydney - City and Inner South,1
2024-07-03T00:00:00Z,claim_57fde98e-5a55-464e-8f8e-473a7ad7e934,6,exposure_96f02e55-70ea-473e-aeba-44e921f732ce,covered_paid,Other,1571.509090909091,1662.4181818181817,5301,Peake,SA,41497,2024-07-01T00:00:00Z,male,TRUE,FALSE,FALSE,2024-01-27T17:00:00Z,67,100,100,House,1963-04-18,100100,5 years,60,1,3,purebred,sighthound,greyhound,greyhound,TRUE,0,2024-01-27T09:09:00Z,Morning (05:00 - 11:59),exposure_96f02e55-70ea-473e-aeba-44e921f732ce,1,1,Yumali,The Coorong,Murray and Mallee,South Australia - South East,5
2024-07-03T00:00:00Z,claim_5a814a66-ab4b-4d56-8a5e-9e6b4b19ee4f,2,exposure_4fb5b343-1253-4e74-b986-7ab5943a9d3a,covered,Eyes & ears,0,87.36363636363635,2228,Miranda,NSW,60650,2024-07-01T00:00:00Z,female,FALSE,FALSE,TRUE,2024-05-16T17:00:00Z,2,90,100,House,1978-03-26,90100,0-6 months,46,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-15T13:32:16Z,Afternoon (12:00 - 17:59),exposure_4fb5b343-1253-4e74-b986-7ab5943a9d3a,1,1,Miranda (NSW),Caringbah,Cronulla - Miranda - Caringbah,Sydney - Sutherland,1
2024-07-03T00:00:00Z,claim_76b34417-9719-415f-8bc2-afd8f1243e54,6,exposure_1fa686a6-18ef-4c74-9eba-39c6c84c4011,covered_paid,Other,290.9090909090909,381.8181818181818,2428,Forster,NSW,38236,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-01-15T17:00:00Z,2,100,100,House,1990-10-31,100100,0-6 months,33,1,1,purebred,brachycephalic,chihuahua,chihuahua,TRUE,0,2024-01-12T21:35:55Z,Evening (18:00 - 23:59),exposure_1fa686a6-18ef-4c74-9eba-39c6c84c4011,1,1,Tuncurry,Tuncurry,Great Lakes,Mid North Coast,3
2024-07-03T00:00:00Z,claim_905c52e7-6864-4724-95ff-7f1cec015984,4,exposure_baea7201-f4c9-4ad5-a374-b842477c877d,covered_paid,Injuries,70.36363636363636,169.09999999999997,4075,Sherwood,QLD,55950,2024-07-01T00:00:00Z,male,TRUE,1-2 years,FALSE,2024-03-17T17:00:00Z,60,90,100,House,1969-02-10,90100,5 years,55,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-03-18T11:35:35Z,Morning (05:00 - 11:59),exposure_baea7201-f4c9-4ad5-a374-b842477c877d,1,1,Oxley (Qld),Oxley (Qld),Forest Lake - Oxley,Ipswich,1
2024-07-03T00:00:00Z,claim_a123c9ad-ae9a-419c-95e0-f1cb82bbd04d,8,exposure_c7f3005f-312e-4df6-a721-0a7fb79eb5e7,covered_paid,Ortho,278.6909090909091,348.3636363636363,2035,Maroubra,NSW,63227,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-15T17:00:00Z,17,80,100,House,1989-07-27,80100,1 years,34,1,2,purebred,teckel,cardigan welsh corgi,cardigan welsh corgi,TRUE,0,2023-11-01T06:08:06Z,Morning (05:00 - 11:59),exposure_c7f3005f-312e-4df6-a721-0a7fb79eb5e7,1,1,Maroubra,Maroubra - West,Eastern Suburbs - South,Sydney - Eastern Suburbs,1
2024-07-03T00:00:00Z,claim_ad451334-6aa9-418f-957a-9b76bb23e012,4,exposure_3f9e5015-e4aa-4879-b876-f71676c2a9d3,covered_paid,Other,100.12727272727273,125.16363636363636,6000,Perth,WA,55822,2024-07-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-03-12T17:00:00Z,40,80,0,House,1989-04-10,800,3 years,34,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2024-02-28T10:35:00Z,Morning (05:00 - 11:59),exposure_3f9e5015-e4aa-4879-b876-f71676c2a9d3,1,1,Perth (WA),Perth (West) - Northbridge,Perth City,Perth - Inner,1
2024-07-03T00:00:00Z,claim_b1023296-c3eb-422b-af1e-ebc0eb50d8c3,5,exposure_0b4f23ae-f6d8-42df-a877-44f084a5ef36,covered_with_exclusions_paid,Allergies & skin,1226.3272727272729,1705.0909090909088,3195,Mordialloc,VIC,62092,2024-07-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-02-20T17:00:00Z,36,80,0,House,1981-05-15,800,3 years,42,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2024-02-21T07:52:42Z,Morning (05:00 - 11:59),exposure_0b4f23ae-f6d8-42df-a877-44f084a5ef36,1,1,Parkdale,Mordialloc - Parkdale,Kingston,Melbourne - Inner South,1
2024-07-03T00:00:00Z,claim_b52d38d2-b789-42fd-888f-dd750bcedc77,6,exposure_93155d91-f0ee-46cd-8c39-188c62c63dcf,covered_paid,Eyes & ears,112.09090909090908,124.54545454545452,5173,Port Willunga,SA,47202,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-07T17:00:00Z,4,90,100,House,1997-01-31,90100,0-6 months,27,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-01-08T08:17:38Z,Morning (05:00 - 11:59),exposure_93155d91-f0ee-46cd-8c39-188c62c63dcf,1,1,Aldinga Beach,Aldinga,Onkaparinga,Adelaide - South,1
2024-07-03T00:00:00Z,claim_b83612e7-b817-4f75-b2ba-a838c5e7aaa2,5,exposure_3e1d9629-de03-46a5-aa33-8ef941230a75,covered_with_exclusions_paid,"Behavioral Issues, Ingestion",199.68181818181816,397.59090909090907,4127,Slacks Creek,QLD,47069,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-02-10T17:00:00Z,105,80,100,House,1986-08-06,80100,8 years,37,1,2,unnamed cross,unknown,australian cattle dog cross,australian cattle dog cross,FALSE,0,2024-02-05T13:34:49Z,Afternoon (12:00 - 17:59),exposure_3e1d9629-de03-46a5-aa33-8ef941230a75,1,1,Springwood (Qld),Springwood,Springwood - Kingston,Logan - Beaudesert,1
2024-07-03T00:00:00Z,claim_c343a841-cab9-4137-96aa-3a997a05444b,3,exposure_b4091f51-94ca-4ec2-a99e-2274721b358c,covered_paid,Ingestion,105.45454545454544,222.72727272727272,3029,Hoppers Crossing,VIC,50553,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-26T17:00:00Z,2,80,100,House,1970-02-05,80100,0-6 months,54,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,FALSE,0,2024-04-26T10:21:16Z,Morning (05:00 - 11:59),exposure_b4091f51-94ca-4ec2-a99e-2274721b358c,1,1,Truganina,Truganina - South West,Wyndham,Melbourne - West,1
2024-07-03T00:00:00Z,claim_ca888e8f-a5a8-49a6-b776-9096aff6c5df,5,exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e,covered_paid,Illness,1132.6454545454546,1132.6454545454546,2070,Lindfield,NSW,65475,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-01-31T17:00:00Z,4,100,100,House,1970-04-13,100100,0-6 months,53,1,3,purebred,pointer,german pointershort haired,german pointershort haired,FALSE,0,2024-02-01T07:26:44Z,Morning (05:00 - 11:59),exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e,1,1,Lindfield,Lindfield - Roseville,Ku-ring-gai,Sydney - North Sydney and Hornsby,1
2024-07-03T00:00:00Z,claim_e9232b59-28dc-4a53-9954-0eec73fec817,5,exposure_e5c3ca72-a00b-42df-a706-bc098edb813f,covered_paid,Ingestion,1755.7090909090907,2194.6363636363635,4178,Wynnum West,QLD,56305,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-16T17:00:00Z,2,80,0,House,1967-07-15,800,0-6 months,56,1,2,purebred,spitz related,samoyed,samoyed,TRUE,0,2024-01-30T17:20:17Z,Afternoon (12:00 - 17:59),exposure_e5c3ca72-a00b-42df-a706-bc098edb813f,1,0.483870967741935,Moreton Island,Moreton Island,Wynnum - Manly,Brisbane - East,1
2024-07-03T00:00:00Z,claim_ed98f7a0-68f8-49fe-bc1a-c5429a571548,8,exposure_28cb3a8a-0cce-4dbc-b2fc-31a9483d8371,covered_paid,Other,2.1818181818181817,93.63636363636364,6209,Furnissdale,WA,50983,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-19T17:00:00Z,3,80,100,House,1965-03-05,80100,0-6 months,58,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2023-11-20T11:05:44Z,Morning (05:00 - 11:59),exposure_28cb3a8a-0cce-4dbc-b2fc-31a9483d8371,1,1,Stake Hill,Pinjarra,Mandurah,Mandurah,1
2024-07-03T00:00:00Z,claim_f73a2bfd-f287-484c-8d0c-78558bd12f6e,6,exposure_a0939dcc-e4c5-4823-8733-00a8840350ba,covered_paid,Injuries,1279.8727272727272,1690.7545454545452,4173,Tingalpa,QLD,58471,2024-07-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-01-14T17:00:00Z,28,80,100,House,2005-05-09,80100,2 years,18,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2024-01-15T12:46:57Z,Afternoon (12:00 - 17:59),exposure_a0939dcc-e4c5-4823-8733-00a8840350ba,1,1,Wakerley,Wakerley,Wynnum - Manly,Brisbane - East,1
2024-07-03T00:00:00Z,claim_f878815c-7b2b-4579-b4b4-2962cec74122,3,exposure_06b7dec5-c467-4f08-9301-6ad203a77e34,covered_paid,Ortho,36.36363636363636,136.36363636363637,5169,Seaford Rise,SA,50011,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-06T17:00:00Z,3,80,100,House,1977-12-22,80100,0-6 months,46,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2024-04-07T15:54:02Z,Afternoon (12:00 - 17:59),exposure_06b7dec5-c467-4f08-9301-6ad203a77e34,1,1,Seaford Rise,Seaford Rise - Moana,Onkaparinga,Adelaide - South,1
2024-07-03T00:00:00Z,claim_f92bbc15-9ce9-455c-bd5e-1888456d0ea5,5,exposure_733a4d15-fa36-4d9f-87eb-ee93a405d94f,covered_paid,Eyes & ears,110.45454545454544,122.72727272727272,2127,Wentworth Point,NSW,40326,2024-07-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-02-07T17:00:00Z,11,90,0,Apartment,1986-03-17,900,7-12 months,37,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-02-08T00:00:30Z,Late Night (00:00 - 04:59),exposure_733a4d15-fa36-4d9f-87eb-ee93a405d94f,1,1,Wentworth Point,Wentworth Point - Sydney Olympic Park,Auburn,Sydney - Parramatta,1
2024-07-04T00:00:00Z,claim_130c976f-a40d-4030-86f4-f3f52b8fe979,2,exposure_bef88b7a-3549-4fc5-828f-f37c2c37d149,covered_paid,Behavioral Issues,117.4181818181818,146.77272727272725,4020,Redcliffe,QLD,49722,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-05-04T17:00:00Z,6,80,0,Apartment,1961-05-13,800,0-6 months,63,2,1,cross,cross,cross,"maltese cross, schnauzerminiature",FALSE,0,2024-05-05T08:14:51Z,Morning (05:00 - 11:59),exposure_bef88b7a-3549-4fc5-828f-f37c2c37d149,1,1,Scarborough (Qld),Scarborough - Newport,Redcliffe,Moreton Bay - North,1
2024-07-04T00:00:00Z,claim_1408c945-2851-4c4f-a1ab-3f77ecd82e46,5,exposure_6737612b-88b7-4057-8ea7-64cac1a3f888,covered_paid,Other,41.963636363636354,143.36363636363637,2620,Queanbeyan East,NSW,32923,2024-07-01T00:00:00Z,male,TRUE,4-6 months,FALSE,2024-02-19T17:00:00Z,14,80,100,House,1970-09-10,80100,1 years,53,1,2,purebred,sighthound,whippet,whippet,FALSE,0,2024-02-16T07:55:37Z,Morning (05:00 - 11:59),exposure_6737612b-88b7-4057-8ea7-64cac1a3f888,1,1,ACT Remainder - Rendezvous Creek,Namadgi,Tuggeranong,Australian Capital Territory,1
2024-07-04T00:00:00Z,claim_2ad2a879-8521-48d1-a7cd-eaa4f95d4e4f,4,exposure_245ce036-e015-48da-859c-afe8fce214f7,covered_with_exclusions_paid,Injuries,107,281.76363636363635,2296,Islington,NSW,57839,2024-07-01T00:00:00Z,female,TRUE,7-12 months,FALSE,2024-03-28T17:00:00Z,38,80,100,House,1988-09-23,80100,3 years,35,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-03-29T08:18:51Z,Morning (05:00 - 11:59),exposure_245ce036-e015-48da-859c-afe8fce214f7,1,1,Islington,Wickham - Carrington - Tighes Hill,Newcastle,Newcastle and Lake Macquarie,1
2024-07-04T00:00:00Z,claim_305bcd75-6367-4b47-9272-ab13abf04c09,2,exposure_9269255a-1d63-441d-be2c-e2bdc0d3ff6e,covered_paid,Other,63.854545454545445,170.72727272727272,4212,Helensvale,QLD,50142,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-05-12T17:00:00Z,60,80,100,House,1999-11-18,80100,5 years,24,1,2,unnamed cross,unknown,siberian husky cross,siberian husky cross,FALSE,0,2024-05-13T19:45:55Z,Evening (18:00 - 23:59),exposure_9269255a-1d63-441d-be2c-e2bdc0d3ff6e,1,1,Hope Island,Hope Island,Ormeau - Oxenford,Gold Coast,1
2024-07-04T00:00:00Z,claim_30c68925-16bb-44a5-a8d8-3745447a4e72,4,exposure_d18df8a0-8123-42be-8b61-71485a803c4c,covered_paid,Dental,230.54545454545453,379.09090909090907,2602,Watson,ACT,79006,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-27T17:00:00Z,2,80,100,House,1960-03-28,80100,0-6 months,64,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,TRUE,0,2024-03-14T08:38:42Z,Morning (05:00 - 11:59),exposure_d18df8a0-8123-42be-8b61-71485a803c4c,1,1,Watson,Watson,North Canberra,Australian Capital Territory,1
2024-07-04T00:00:00Z,claim_317205a5-5ac8-4c3d-97bf-332f27e1ceda,5,exposure_3b1b90f3-9980-4e77-a432-55acda7bd0e4,part_covered,Injuries,0,807.2727272727273,2050,Camperdown,NSW,59807,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-03T17:00:00Z,8,80,100,House,1967-04-29,80100,7-12 months,56,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-02-04T10:56:00Z,Morning (05:00 - 11:59),exposure_3b1b90f3-9980-4e77-a432-55acda7bd0e4,1,1,Camperdown (NSW),Camperdown - Darlington,Sydney Inner City,Sydney - City and Inner South,1
2024-07-04T00:00:00Z,claim_46e5a080-66bd-4993-a4fc-870f89ba7707,8,exposure_779f4cbc-52e6-4bd9-8eeb-7e9d42969691,covered_paid,Eyes & ears,41,131.9090909090909,2117,Telopea,NSW,58174,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-06T17:00:00Z,2,100,100,Apartment,1961-11-10,100100,0-6 months,62,1,1,unnamed cross,unknown,cavoodle cross,cavoodle cross,FALSE,0,2023-10-31T13:41:10Z,Afternoon (12:00 - 17:59),exposure_779f4cbc-52e6-4bd9-8eeb-7e9d42969691,1,1,Oatlands (NSW),North Parramatta,Parramatta,Sydney - Parramatta,1
